Model,MDO34
Firmware Version,1.19.13

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,0
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Vertical Position,0
,
,
,
Label,
TIME,CH1
-3.2000e-07,0.528
-3.1800e-07,0.52
-3.1600e-07,0.52
-3.1400e-07,0.52
-3.1200e-07,0.512
-3.1000e-07,0.504
-3.0800e-07,0.496
-3.0600e-07,0.488
-3.0400e-07,0.48
-3.0200e-07,0.48
-3.0000e-07,0.472
-2.9800e-07,0.48
-2.9600e-07,0.456
-2.9400e-07,0.456
-2.9200e-07,0.448
-2.9000e-07,0.448
-2.8800e-07,0.432
-2.8600e-07,0.432
-2.8400e-07,0.416
-2.8200e-07,0.416
-2.8000e-07,0.408
-2.7800e-07,0.4
-2.7600e-07,0.392
-2.7400e-07,0.384
-2.7200e-07,0.384
-2.7000e-07,0.368
-2.6800e-07,0.36
-2.6600e-07,0.352
-2.6400e-07,0.344
-2.6200e-07,0.328
-2.6000e-07,0.336
-2.5800e-07,0.328
-2.5600e-07,0.312
-2.5400e-07,0.304
-2.5200e-07,0.296
-2.5000e-07,0.296
-2.4800e-07,0.288
-2.4600e-07,0.28
-2.4400e-07,0.264
-2.4200e-07,0.272
-2.4000e-07,0.264
-2.3800e-07,0.256
-2.3600e-07,0.24
-2.3400e-07,0.24
-2.3200e-07,0.224
-2.3000e-07,0.232
-2.2800e-07,0.224
-2.2600e-07,0.208
-2.2400e-07,0.208
-2.2200e-07,0.208
-2.2000e-07,0.192
-2.1800e-07,0.192
-2.1600e-07,0.192
-2.1400e-07,0.176
-2.1200e-07,0.176
-2.1000e-07,0.168
-2.0800e-07,0.168
-2.0600e-07,0.152
-2.0400e-07,0.152
-2.0200e-07,0.152
-2.0000e-07,0.144
-1.9800e-07,0.136
-1.9600e-07,0.128
-1.9400e-07,0.128
-1.9200e-07,0.12
-1.9000e-07,0.12
-1.8800e-07,0.112
-1.8600e-07,0.112
-1.8400e-07,0.104
-1.8200e-07,0.096
-1.8000e-07,0.096
-1.7800e-07,0.096
-1.7600e-07,0.088
-1.7400e-07,0.08
-1.7200e-07,0.072
-1.7000e-07,0.064
-1.6800e-07,0.072
-1.6600e-07,0.056
-1.6400e-07,0.056
-1.6200e-07,0.056
-1.6000e-07,0.056
-1.5800e-07,0.048
-1.5600e-07,0.048
-1.5400e-07,0.048
-1.5200e-07,0.04
-1.5000e-07,0.04
-1.4800e-07,0.04
-1.4600e-07,0.04
-1.4400e-07,0.04
-1.4200e-07,0.032
-1.4000e-07,0.032
-1.3800e-07,0.032
-1.3600e-07,0.032
-1.3400e-07,0.024
-1.3200e-07,0.032
-1.3000e-07,0.032
-1.2800e-07,0.032
-1.2600e-07,0.032
-1.2400e-07,0.032
-1.2200e-07,0.024
-1.2000e-07,0.024
-1.1800e-07,0.024
-1.1600e-07,0.032
-1.1400e-07,0.032
-1.1200e-07,0.04
-1.1000e-07,0.032
-1.0800e-07,0.04
-1.0600e-07,0.048
-1.0400e-07,0.04
-1.0200e-07,0.04
-1.0000e-07,0.056
-9.8000e-08,0.048
-9.6000e-08,0.048
-9.4000e-08,0.056
-9.2000e-08,0.064
-9.0000e-08,0.064
-8.8000e-08,0.064
-8.6000e-08,0.072
-8.4000e-08,0.08
-8.2000e-08,0.08
-8.0000e-08,0.08
-7.8000e-08,0.088
-7.6000e-08,0.088
-7.4000e-08,0.096
-7.2000e-08,0.096
-7.0000e-08,0.104
-6.8000e-08,0.104
-6.6000e-08,0.104
-6.4000e-08,0.12
-6.2000e-08,0.12
-6.0000e-08,0.12
-5.8000e-08,0.136
-5.6000e-08,0.136
-5.4000e-08,0.144
-5.2000e-08,0.144
-5.0000e-08,0.152
-4.8000e-08,0.16
-4.6000e-08,0.168
-4.4000e-08,0.176
-4.2000e-08,0.184
-4.0000e-08,0.192
-3.8000e-08,0.2
-3.6000e-08,0.208
-3.4000e-08,0.216
-3.2000e-08,0.216
-3.0000e-08,0.224
-2.8000e-08,0.224
-2.6000e-08,0.248
-2.4000e-08,0.248
-2.2000e-08,0.256
-2.0000e-08,0.264
-1.8000e-08,0.272
-1.6000e-08,0.28
-1.4000e-08,0.288
-1.2000e-08,0.296
-1.0000e-08,0.304
-8.0000e-09,0.312
-6.0000e-09,0.32
-4.0000e-09,0.336
-2.0000e-09,0.344
-0.0000e+00,0.352
2.0000e-09,0.36
4.0000e-09,0.368
6.0000e-09,0.368
8.0000e-09,0.376
1.0000e-08,0.384
1.2000e-08,0.4
1.4000e-08,0.408
1.6000e-08,0.408
1.8000e-08,0.416
2.0000e-08,0.424
2.2000e-08,0.432
2.4000e-08,0.44
2.6000e-08,0.44
2.8000e-08,0.448
3.0000e-08,0.464
3.2000e-08,0.464
3.4000e-08,0.472
3.6000e-08,0.48
3.8000e-08,0.48
4.0000e-08,0.488
4.2000e-08,0.496
4.4000e-08,0.512
4.6000e-08,0.504
4.8000e-08,0.512
5.0000e-08,0.52
5.2000e-08,0.52
5.4000e-08,0.528
5.6000e-08,0.528
5.8000e-08,0.536
6.0000e-08,0.544
6.2000e-08,0.544
6.4000e-08,0.552
6.6000e-08,0.56
6.8000e-08,0.568
7.0000e-08,0.568
7.2000e-08,0.576
7.4000e-08,0.568
7.6000e-08,0.576
7.8000e-08,0.584
8.0000e-08,0.584
8.2000e-08,0.584
8.4000e-08,0.584
8.6000e-08,0.592
8.8000e-08,0.592
9.0000e-08,0.6
9.2000e-08,0.6
9.4000e-08,0.6
9.6000e-08,0.608
9.8000e-08,0.608
1.0000e-07,0.608
1.0200e-07,0.616
1.0400e-07,0.608
1.0600e-07,0.616
1.0800e-07,0.608
1.1000e-07,0.608
1.1200e-07,0.608
1.1400e-07,0.608
1.1600e-07,0.608
1.1800e-07,0.616
1.2000e-07,0.616
1.2200e-07,0.616
1.2400e-07,0.6
1.2600e-07,0.608
1.2800e-07,0.608
1.3000e-07,0.608
1.3200e-07,0.608
1.3400e-07,0.6
1.3600e-07,0.6
1.3800e-07,0.6
1.4000e-07,0.6
1.4200e-07,0.6
1.4400e-07,0.592
1.4600e-07,0.584
1.4800e-07,0.584
1.5000e-07,0.584
1.5200e-07,0.576
1.5400e-07,0.576
1.5600e-07,0.568
1.5800e-07,0.568
1.6000e-07,0.568
1.6200e-07,0.568
1.6400e-07,0.56
1.6600e-07,0.56
1.6800e-07,0.56
1.7000e-07,0.56
1.7200e-07,0.544
1.7400e-07,0.536
1.7600e-07,0.536
1.7800e-07,0.536
1.8000e-07,0.528
1.8200e-07,0.52
1.8400e-07,0.512
1.8600e-07,0.512
1.8800e-07,0.512
1.9000e-07,0.504
1.9200e-07,0.496
1.9400e-07,0.496
1.9600e-07,0.488
1.9800e-07,0.48
2.0000e-07,0.48
2.0200e-07,0.472
2.0400e-07,0.464
2.0600e-07,0.456
2.0800e-07,0.448
2.1000e-07,0.44
2.1200e-07,0.432
2.1400e-07,0.432
2.1600e-07,0.424
2.1800e-07,0.416
2.2000e-07,0.408
2.2200e-07,0.4
2.2400e-07,0.392
2.2600e-07,0.384
2.2800e-07,0.376
2.3000e-07,0.368
2.3200e-07,0.368
2.3400e-07,0.36
2.3600e-07,0.344
2.3800e-07,0.344
2.4000e-07,0.336
2.4200e-07,0.328
2.4400e-07,0.312
2.4600e-07,0.32
2.4800e-07,0.304
2.5000e-07,0.296
2.5200e-07,0.296
2.5400e-07,0.28
2.5600e-07,0.272
2.5800e-07,0.264
2.6000e-07,0.256
2.6200e-07,0.256
2.6400e-07,0.24
2.6600e-07,0.24
2.6800e-07,0.232
2.7000e-07,0.224
2.7200e-07,0.224
2.7400e-07,0.208
2.7600e-07,0.208
2.7800e-07,0.2
2.8000e-07,0.192
2.8200e-07,0.184
2.8400e-07,0.184
2.8600e-07,0.176
2.8800e-07,0.176
2.9000e-07,0.16
2.9200e-07,0.152
2.9400e-07,0.144
2.9600e-07,0.144
2.9800e-07,0.144
3.0000e-07,0.128
3.0200e-07,0.12
3.0400e-07,0.128
3.0600e-07,0.12
3.0800e-07,0.112
3.1000e-07,0.112
3.1200e-07,0.104
3.1400e-07,0.096
3.1600e-07,0.096
3.1800e-07,0.088
3.2000e-07,0.08
3.2200e-07,0.08
3.2400e-07,0.072
3.2600e-07,0.072
3.2800e-07,0.064
3.3000e-07,0.056
3.3200e-07,0.056
3.3400e-07,0.056
3.3600e-07,0.056
3.3800e-07,0.056
3.4000e-07,0.048
3.4200e-07,0.04
3.4400e-07,0.04
3.4600e-07,0.04
3.4800e-07,0.04
3.5000e-07,0.032
3.5200e-07,0.032
3.5400e-07,0.032
3.5600e-07,0.032
3.5800e-07,0.032
3.6000e-07,0.032
3.6200e-07,0.032
3.6400e-07,0.032
3.6600e-07,0.024
3.6800e-07,0.032
3.7000e-07,0.04
3.7200e-07,0.024
3.7400e-07,0.032
3.7600e-07,0.024
3.7800e-07,0.032
3.8000e-07,0.032
3.8200e-07,0.04
3.8400e-07,0.032
3.8600e-07,0.04
3.8800e-07,0.04
3.9000e-07,0.04
3.9200e-07,0.04
3.9400e-07,0.048
3.9600e-07,0.048
3.9800e-07,0.056
4.0000e-07,0.048
4.0200e-07,0.056
4.0400e-07,0.056
4.0600e-07,0.056
4.0800e-07,0.064
4.1000e-07,0.064
4.1200e-07,0.072
4.1400e-07,0.072
4.1600e-07,0.072
4.1800e-07,0.08
4.2000e-07,0.088
4.2200e-07,0.088
4.2400e-07,0.096
4.2600e-07,0.088
4.2800e-07,0.104
4.3000e-07,0.112
4.3200e-07,0.12
4.3400e-07,0.12
4.3600e-07,0.12
4.3800e-07,0.128
4.4000e-07,0.128
4.4200e-07,0.136
4.4400e-07,0.152
4.4600e-07,0.152
4.4800e-07,0.152
4.5000e-07,0.168
4.5200e-07,0.168
4.5400e-07,0.176
4.5600e-07,0.184
4.5800e-07,0.192
4.6000e-07,0.2
4.6200e-07,0.208
4.6400e-07,0.208
4.6600e-07,0.224
4.6800e-07,0.224
4.7000e-07,0.24
4.7200e-07,0.248
4.7400e-07,0.248
4.7600e-07,0.256
4.7800e-07,0.264
4.8000e-07,0.272
4.8200e-07,0.28
4.8400e-07,0.28
4.8600e-07,0.288
4.8800e-07,0.304
4.9000e-07,0.32
4.9200e-07,0.32
4.9400e-07,0.328
4.9600e-07,0.336
4.9800e-07,0.344
5.0000e-07,0.352
5.0200e-07,0.36
5.0400e-07,0.368
5.0600e-07,0.376
5.0800e-07,0.384
5.1000e-07,0.392
5.1200e-07,0.392
5.1400e-07,0.408
5.1600e-07,0.4
5.1800e-07,0.424
5.2000e-07,0.424
5.2200e-07,0.432
5.2400e-07,0.44
5.2600e-07,0.448
5.2800e-07,0.448
5.3000e-07,0.456
5.3200e-07,0.472
5.3400e-07,0.464
5.3600e-07,0.464
5.3800e-07,0.472
5.4000e-07,0.488
5.4200e-07,0.496
5.4400e-07,0.488
5.4600e-07,0.496
5.4800e-07,0.512
5.5000e-07,0.512
5.5200e-07,0.512
5.5400e-07,0.52
5.5600e-07,0.528
5.5800e-07,0.536
5.6000e-07,0.528
5.6200e-07,0.544
5.6400e-07,0.544
5.6600e-07,0.544
5.6800e-07,0.552
5.7000e-07,0.56
5.7200e-07,0.56
5.7400e-07,0.568
5.7600e-07,0.56
5.7800e-07,0.576
5.8000e-07,0.576
5.8200e-07,0.584
5.8400e-07,0.584
5.8600e-07,0.584
5.8800e-07,0.592
5.9000e-07,0.592
5.9200e-07,0.592
5.9400e-07,0.592
5.9600e-07,0.6
5.9800e-07,0.608
6.0000e-07,0.6
6.0200e-07,0.6
6.0400e-07,0.608
6.0600e-07,0.608
6.0800e-07,0.608
6.1000e-07,0.608
6.1200e-07,0.608
6.1400e-07,0.608
6.1600e-07,0.608
6.1800e-07,0.616
6.2000e-07,0.616
6.2200e-07,0.6
6.2400e-07,0.608
6.2600e-07,0.608
6.2800e-07,0.608
6.3000e-07,0.6
6.3200e-07,0.6
6.3400e-07,0.6
6.3600e-07,0.608
6.3800e-07,0.6
6.4000e-07,0.592
6.4200e-07,0.6
6.4400e-07,0.592
6.4600e-07,0.584
6.4800e-07,0.592
6.5000e-07,0.584
6.5200e-07,0.584
6.5400e-07,0.584
6.5600e-07,0.576
6.5800e-07,0.576
6.6000e-07,0.576
6.6200e-07,0.568
6.6400e-07,0.568
6.6600e-07,0.56
6.6800e-07,0.552
6.7000e-07,0.552
6.7200e-07,0.552
6.7400e-07,0.544
6.7600e-07,0.544
6.7800e-07,0.536
6.8000e-07,0.536
6.8200e-07,0.528
6.8400e-07,0.52
6.8600e-07,0.52
6.8800e-07,0.512
6.9000e-07,0.512
6.9200e-07,0.504
6.9400e-07,0.504
6.9600e-07,0.496
6.9800e-07,0.496
7.0000e-07,0.48
7.0200e-07,0.48
7.0400e-07,0.472
7.0600e-07,0.464
7.0800e-07,0.456
7.1000e-07,0.448
7.1200e-07,0.44
7.1400e-07,0.432
7.1600e-07,0.424
7.1800e-07,0.424
7.2000e-07,0.416
7.2200e-07,0.4
7.2400e-07,0.408
7.2600e-07,0.392
7.2800e-07,0.384
7.3000e-07,0.376
7.3200e-07,0.368
7.3400e-07,0.368
7.3600e-07,0.352
7.3800e-07,0.344
7.4000e-07,0.344
7.4200e-07,0.328
7.4400e-07,0.32
7.4600e-07,0.32
7.4800e-07,0.304
7.5000e-07,0.296
7.5200e-07,0.288
7.5400e-07,0.28
7.5600e-07,0.28
7.5800e-07,0.264
7.6000e-07,0.272
7.6200e-07,0.256
7.6400e-07,0.248
7.6600e-07,0.24
7.6800e-07,0.224
7.7000e-07,0.224
7.7200e-07,0.216
7.7400e-07,0.208
7.7600e-07,0.2
7.7800e-07,0.2
7.8000e-07,0.192
7.8200e-07,0.184
7.8400e-07,0.184
7.8600e-07,0.168
7.8800e-07,0.168
7.9000e-07,0.152
7.9200e-07,0.144
7.9400e-07,0.144
7.9600e-07,0.144
7.9800e-07,0.136
8.0000e-07,0.128
8.0200e-07,0.128
8.0400e-07,0.12
8.0600e-07,0.12
8.0800e-07,0.112
8.1000e-07,0.104
8.1200e-07,0.096
8.1400e-07,0.096
8.1600e-07,0.088
8.1800e-07,0.08
8.2000e-07,0.08
8.2200e-07,0.08
8.2400e-07,0.064
8.2600e-07,0.064
8.2800e-07,0.064
8.3000e-07,0.064
8.3200e-07,0.056
8.3400e-07,0.056
8.3600e-07,0.048
8.3800e-07,0.048
8.4000e-07,0.048
8.4200e-07,0.048
8.4400e-07,0.04
8.4600e-07,0.04
8.4800e-07,0.032
8.5000e-07,0.032
8.5200e-07,0.032
8.5400e-07,0.032
8.5600e-07,0.032
8.5800e-07,0.032
8.6000e-07,0.032
8.6200e-07,0.024
8.6400e-07,0.032
8.6600e-07,0.024
8.6800e-07,0.024
8.7000e-07,0.024
8.7200e-07,0.032
8.7400e-07,0.032
8.7600e-07,0.032
8.7800e-07,0.032
8.8000e-07,0.04
8.8200e-07,0.04
8.8400e-07,0.04
8.8600e-07,0.04
8.8800e-07,0.04
8.9000e-07,0.04
8.9200e-07,0.04
8.9400e-07,0.048
8.9600e-07,0.04
8.9800e-07,0.056
9.0000e-07,0.056
9.0200e-07,0.056
9.0400e-07,0.056
9.0600e-07,0.064
9.0800e-07,0.064
9.1000e-07,0.064
9.1200e-07,0.072
9.1400e-07,0.08
9.1600e-07,0.08
9.1800e-07,0.088
9.2000e-07,0.088
9.2200e-07,0.096
9.2400e-07,0.096
9.2600e-07,0.096
9.2800e-07,0.104
9.3000e-07,0.112
9.3200e-07,0.112
9.3400e-07,0.12
9.3600e-07,0.12
9.3800e-07,0.128
9.4000e-07,0.136
9.4200e-07,0.136
9.4400e-07,0.144
9.4600e-07,0.152
9.4800e-07,0.16
9.5000e-07,0.168
9.5200e-07,0.176
9.5400e-07,0.168
9.5600e-07,0.184
9.5800e-07,0.192
9.6000e-07,0.2
9.6200e-07,0.208
9.6400e-07,0.216
9.6600e-07,0.216
9.6800e-07,0.224
9.7000e-07,0.232
9.7200e-07,0.24
9.7400e-07,0.24
9.7600e-07,0.256
9.7800e-07,0.256
9.8000e-07,0.272
9.8200e-07,0.28
9.8400e-07,0.28
9.8600e-07,0.288
9.8800e-07,0.304
9.9000e-07,0.312
9.9200e-07,0.32
9.9400e-07,0.328
9.9600e-07,0.336
9.9800e-07,0.344
1.0000e-06,0.352
1.0020e-06,0.36
1.0040e-06,0.36
1.0060e-06,0.384
1.0080e-06,0.376
1.0100e-06,0.384
1.0120e-06,0.4
1.0140e-06,0.4
1.0160e-06,0.408
1.0180e-06,0.416
1.0200e-06,0.424
1.0220e-06,0.424
1.0240e-06,0.432
1.0260e-06,0.448
1.0280e-06,0.456
1.0300e-06,0.456
1.0320e-06,0.464
1.0340e-06,0.464
1.0360e-06,0.48
1.0380e-06,0.48
1.0400e-06,0.488
1.0420e-06,0.488
1.0440e-06,0.496
1.0460e-06,0.504
1.0480e-06,0.496
1.0500e-06,0.512
1.0520e-06,0.512
1.0540e-06,0.512
1.0560e-06,0.52
1.0580e-06,0.528
1.0600e-06,0.528
1.0620e-06,0.536
1.0640e-06,0.536
1.0660e-06,0.544
1.0680e-06,0.552
1.0700e-06,0.552
1.0720e-06,0.56
1.0740e-06,0.56
1.0760e-06,0.56
1.0780e-06,0.576
1.0800e-06,0.576
1.0820e-06,0.576
1.0840e-06,0.576
1.0860e-06,0.584
1.0880e-06,0.592
1.0900e-06,0.592
1.0920e-06,0.592
1.0940e-06,0.6
1.0960e-06,0.6
1.0980e-06,0.6
1.1000e-06,0.608
1.1020e-06,0.6
1.1040e-06,0.608
1.1060e-06,0.616
1.1080e-06,0.608
1.1100e-06,0.608
1.1120e-06,0.608
1.1140e-06,0.608
1.1160e-06,0.608
1.1180e-06,0.608
1.1200e-06,0.616
1.1220e-06,0.616
1.1240e-06,0.616
1.1260e-06,0.616
1.1280e-06,0.616
1.1300e-06,0.616
1.1320e-06,0.608
1.1340e-06,0.608
1.1360e-06,0.608
1.1380e-06,0.608
1.1400e-06,0.608
1.1420e-06,0.6
1.1440e-06,0.6
1.1460e-06,0.592
1.1480e-06,0.6
1.1500e-06,0.584
1.1520e-06,0.584
1.1540e-06,0.584
1.1560e-06,0.576
1.1580e-06,0.576
1.1600e-06,0.568
1.1620e-06,0.576
1.1640e-06,0.56
1.1660e-06,0.56
1.1680e-06,0.56
1.1700e-06,0.56
1.1720e-06,0.544
1.1740e-06,0.552
1.1760e-06,0.536
1.1780e-06,0.536
1.1800e-06,0.536
1.1820e-06,0.536
1.1840e-06,0.528
1.1860e-06,0.52
1.1880e-06,0.512
1.1900e-06,0.512
1.1920e-06,0.512
1.1940e-06,0.504
1.1960e-06,0.488
1.1980e-06,0.488
1.2000e-06,0.48
1.2020e-06,0.48
1.2040e-06,0.472
1.2060e-06,0.464
1.2080e-06,0.456
1.2100e-06,0.448
1.2120e-06,0.44
1.2140e-06,0.44
1.2160e-06,0.432
1.2180e-06,0.424
1.2200e-06,0.416
1.2220e-06,0.4
1.2240e-06,0.392
1.2260e-06,0.384
1.2280e-06,0.384
1.2300e-06,0.368
1.2320e-06,0.376
1.2340e-06,0.368
1.2360e-06,0.36
1.2380e-06,0.344
1.2400e-06,0.336
1.2420e-06,0.328
1.2440e-06,0.32
1.2460e-06,0.312
1.2480e-06,0.304
1.2500e-06,0.296
1.2520e-06,0.288
1.2540e-06,0.28
1.2560e-06,0.272
1.2580e-06,0.264
1.2600e-06,0.256
1.2620e-06,0.256
1.2640e-06,0.24
1.2660e-06,0.232
1.2680e-06,0.232
1.2700e-06,0.224
1.2720e-06,0.216
1.2740e-06,0.2
1.2760e-06,0.2
1.2780e-06,0.2
1.2800e-06,0.184
1.2820e-06,0.184
1.2840e-06,0.168
1.2860e-06,0.168
1.2880e-06,0.168
1.2900e-06,0.152
1.2920e-06,0.144
1.2940e-06,0.144
1.2960e-06,0.136
1.2980e-06,0.128
1.3000e-06,0.128
1.3020e-06,0.128
1.3040e-06,0.112
1.3060e-06,0.112
1.3080e-06,0.104
1.3100e-06,0.104
1.3120e-06,0.096
1.3140e-06,0.088
1.3160e-06,0.08
1.3180e-06,0.08
1.3200e-06,0.072
1.3220e-06,0.072
1.3240e-06,0.072
1.3260e-06,0.064
1.3280e-06,0.064
1.3300e-06,0.056
1.3320e-06,0.064
1.3340e-06,0.056
1.3360e-06,0.048
1.3380e-06,0.048
1.3400e-06,0.04
1.3420e-06,0.04
1.3440e-06,0.04
1.3460e-06,0.04
1.3480e-06,0.04
1.3500e-06,0.024
1.3520e-06,0.024
1.3540e-06,0.032
1.3560e-06,0.032
1.3580e-06,0.032
1.3600e-06,0.024
1.3620e-06,0.032
1.3640e-06,0.032
1.3660e-06,0.024
1.3680e-06,0.032
1.3700e-06,0.024
1.3720e-06,0.024
1.3740e-06,0.032
1.3760e-06,0.032
1.3780e-06,0.04
1.3800e-06,0.04
1.3820e-06,0.032
1.3840e-06,0.032
1.3860e-06,0.04
1.3880e-06,0.04
1.3900e-06,0.048
1.3920e-06,0.048
1.3940e-06,0.048
1.3960e-06,0.056
1.3980e-06,0.056
1.4000e-06,0.064
1.4020e-06,0.064
1.4040e-06,0.064
1.4060e-06,0.064
1.4080e-06,0.072
1.4100e-06,0.08
1.4120e-06,0.08
1.4140e-06,0.08
1.4160e-06,0.08
1.4180e-06,0.088
1.4200e-06,0.088
1.4220e-06,0.096
1.4240e-06,0.096
1.4260e-06,0.096
1.4280e-06,0.104
1.4300e-06,0.104
1.4320e-06,0.112
1.4340e-06,0.112
1.4360e-06,0.12
1.4380e-06,0.12
1.4400e-06,0.136
1.4420e-06,0.136
1.4440e-06,0.144
1.4460e-06,0.152
1.4480e-06,0.144
1.4500e-06,0.16
1.4520e-06,0.168
1.4540e-06,0.168
1.4560e-06,0.176
1.4580e-06,0.184
1.4600e-06,0.192
1.4620e-06,0.2
1.4640e-06,0.208
1.4660e-06,0.216
1.4680e-06,0.232
1.4700e-06,0.232
1.4720e-06,0.24
1.4740e-06,0.256
1.4760e-06,0.256
1.4780e-06,0.256
1.4800e-06,0.264
1.4820e-06,0.28
1.4840e-06,0.288
1.4860e-06,0.296
1.4880e-06,0.304
1.4900e-06,0.32
1.4920e-06,0.32
1.4940e-06,0.336
1.4960e-06,0.344
1.4980e-06,0.352
1.5000e-06,0.36
1.5020e-06,0.368
1.5040e-06,0.376
1.5060e-06,0.384
1.5080e-06,0.392
1.5100e-06,0.392
1.5120e-06,0.4
1.5140e-06,0.408
1.5160e-06,0.408
1.5180e-06,0.432
1.5200e-06,0.424
1.5220e-06,0.44
1.5240e-06,0.44
1.5260e-06,0.44
1.5280e-06,0.448
1.5300e-06,0.456
1.5320e-06,0.456
1.5340e-06,0.472
1.5360e-06,0.472
1.5380e-06,0.48
1.5400e-06,0.488
1.5420e-06,0.48
1.5440e-06,0.488
1.5460e-06,0.496
1.5480e-06,0.504
1.5500e-06,0.504
1.5520e-06,0.512
1.5540e-06,0.512
1.5560e-06,0.52
1.5580e-06,0.52
1.5600e-06,0.528
1.5620e-06,0.528
1.5640e-06,0.536
1.5660e-06,0.544
1.5680e-06,0.552
1.5700e-06,0.544
1.5720e-06,0.552
1.5740e-06,0.56
1.5760e-06,0.56
1.5780e-06,0.568
1.5800e-06,0.568
1.5820e-06,0.576
1.5840e-06,0.576
1.5860e-06,0.584
1.5880e-06,0.584
1.5900e-06,0.592
1.5920e-06,0.592
1.5940e-06,0.584
1.5960e-06,0.592
1.5980e-06,0.6
1.6000e-06,0.608
1.6020e-06,0.6
1.6040e-06,0.608
1.6060e-06,0.6
1.6080e-06,0.608
1.6100e-06,0.608
1.6120e-06,0.608
1.6140e-06,0.608
1.6160e-06,0.608
1.6180e-06,0.608
1.6200e-06,0.608
1.6220e-06,0.608
1.6240e-06,0.616
1.6260e-06,0.608
1.6280e-06,0.608
1.6300e-06,0.608
1.6320e-06,0.608
1.6340e-06,0.6
1.6360e-06,0.608
1.6380e-06,0.6
1.6400e-06,0.6
1.6420e-06,0.6
1.6440e-06,0.592
1.6460e-06,0.592
1.6480e-06,0.592
1.6500e-06,0.592
1.6520e-06,0.584
1.6540e-06,0.584
1.6560e-06,0.576
1.6580e-06,0.576
1.6600e-06,0.576
1.6620e-06,0.568
1.6640e-06,0.568
1.6660e-06,0.568
1.6680e-06,0.56
1.6700e-06,0.552
1.6720e-06,0.552
1.6740e-06,0.536
1.6760e-06,0.544
1.6780e-06,0.536
1.6800e-06,0.528
1.6820e-06,0.528
1.6840e-06,0.52
1.6860e-06,0.52
1.6880e-06,0.52
1.6900e-06,0.512
1.6920e-06,0.512
1.6940e-06,0.504
1.6960e-06,0.496
1.6980e-06,0.496
1.7000e-06,0.48
1.7020e-06,0.488
1.7040e-06,0.472
1.7060e-06,0.472
1.7080e-06,0.456
1.7100e-06,0.464
1.7120e-06,0.448
1.7140e-06,0.448
1.7160e-06,0.44
1.7180e-06,0.432
1.7200e-06,0.424
1.7220e-06,0.416
1.7240e-06,0.408
1.7260e-06,0.392
1.7280e-06,0.384
1.7300e-06,0.384
1.7320e-06,0.368
1.7340e-06,0.368
1.7360e-06,0.352
1.7380e-06,0.344
1.7400e-06,0.336
1.7420e-06,0.328
1.7440e-06,0.328
1.7460e-06,0.304
1.7480e-06,0.304
1.7500e-06,0.296
1.7520e-06,0.296
1.7540e-06,0.28
1.7560e-06,0.272
1.7580e-06,0.264
1.7600e-06,0.256
1.7620e-06,0.248
1.7640e-06,0.24
1.7660e-06,0.24
1.7680e-06,0.224
1.7700e-06,0.224
1.7720e-06,0.208
1.7740e-06,0.208
1.7760e-06,0.2
1.7780e-06,0.184
1.7800e-06,0.184
1.7820e-06,0.176
1.7840e-06,0.168
1.7860e-06,0.16
1.7880e-06,0.152
1.7900e-06,0.152
1.7920e-06,0.144
1.7940e-06,0.144
1.7960e-06,0.136
1.7980e-06,0.128
1.8000e-06,0.128
1.8020e-06,0.12
1.8040e-06,0.112
1.8060e-06,0.104
1.8080e-06,0.104
1.8100e-06,0.104
1.8120e-06,0.096
1.8140e-06,0.088
1.8160e-06,0.088
1.8180e-06,0.08
1.8200e-06,0.08
1.8220e-06,0.08
1.8240e-06,0.072
1.8260e-06,0.064
1.8280e-06,0.072
1.8300e-06,0.064
1.8320e-06,0.056
1.8340e-06,0.056
1.8360e-06,0.056
1.8380e-06,0.048
1.8400e-06,0.056
1.8420e-06,0.048
1.8440e-06,0.04
1.8460e-06,0.04
1.8480e-06,0.04
1.8500e-06,0.04
1.8520e-06,0.032
1.8540e-06,0.04
1.8560e-06,0.032
1.8580e-06,0.024
1.8600e-06,0.032
1.8620e-06,0.032
1.8640e-06,0.024
1.8660e-06,0.024
1.8680e-06,0.032
1.8700e-06,0.024
1.8720e-06,0.024
1.8740e-06,0.024
1.8760e-06,0.024
1.8780e-06,0.032
1.8800e-06,0.024
1.8820e-06,0.032
1.8840e-06,0.032
1.8860e-06,0.032
1.8880e-06,0.032
1.8900e-06,0.04
1.8920e-06,0.04
1.8940e-06,0.032
1.8960e-06,0.048
1.8980e-06,0.048
1.9000e-06,0.048
1.9020e-06,0.056
1.9040e-06,0.056
1.9060e-06,0.056
1.9080e-06,0.064
1.9100e-06,0.064
1.9120e-06,0.072
1.9140e-06,0.072
1.9160e-06,0.088
1.9180e-06,0.08
1.9200e-06,0.08
1.9220e-06,0.096
1.9240e-06,0.104
1.9260e-06,0.104
1.9280e-06,0.104
1.9300e-06,0.112
1.9320e-06,0.12
1.9340e-06,0.12
1.9360e-06,0.128
1.9380e-06,0.136
1.9400e-06,0.136
1.9420e-06,0.144
1.9440e-06,0.152
1.9460e-06,0.16
1.9480e-06,0.16
1.9500e-06,0.168
1.9520e-06,0.176
1.9540e-06,0.176
